index,original_reference_recovery,verified_reference_recovery,original_top1_correct,archive
641,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/641/aam.json.gz
642,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/642/aam.json.gz
643,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/643/aam.json.gz
644,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/644/aam.json.gz
645,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/645/aam.json.gz
646,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/646/aam.json.gz
647,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/647/aam.json.gz
648,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/648/aam.json.gz
649,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/649/aam.json.gz
650,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/650/aam.json.gz
651,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/651/aam.json.gz
652,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/652/aam.json.gz
653,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/653/aam.json.gz
654,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/654/aam.json.gz
655,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/655/aam.json.gz
656,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/656/aam.json.gz
657,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/657/aam.json.gz
658,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/658/aam.json.gz
659,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/659/aam.json.gz
660,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/660/aam.json.gz
661,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/661/aam.json.gz
662,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/662/aam.json.gz
663,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/663/aam.json.gz
664,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/664/aam.json.gz
665,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/665/aam.json.gz
666,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/666/aam.json.gz
667,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/667/aam.json.gz
668,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/668/aam.json.gz
669,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/669/aam.json.gz
670,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/670/aam.json.gz
671,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/671/aam.json.gz
672,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/672/aam.json.gz
673,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/673/aam.json.gz
674,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/674/aam.json.gz
675,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/675/aam.json.gz
676,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/676/aam.json.gz
677,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/677/aam.json.gz
678,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/678/aam.json.gz
679,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/679/aam.json.gz
680,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/680/aam.json.gz
681,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/681/aam.json.gz
682,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/682/aam.json.gz
683,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/683/aam.json.gz
684,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/684/aam.json.gz
685,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/685/aam.json.gz
686,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/686/aam.json.gz
687,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/687/aam.json.gz
688,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/688/aam.json.gz
689,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/689/aam.json.gz
690,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/690/aam.json.gz
691,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/691/aam.json.gz
692,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/692/aam.json.gz
693,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/693/aam.json.gz
694,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/694/aam.json.gz
695,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/695/aam.json.gz
696,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/696/aam.json.gz
697,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/697/aam.json.gz
698,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/698/aam.json.gz
699,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/699/aam.json.gz
700,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/700/aam.json.gz
701,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/701/aam.json.gz
702,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/702/aam.json.gz
703,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/703/aam.json.gz
704,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/704/aam.json.gz
705,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/705/aam.json.gz
706,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/706/aam.json.gz
707,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/707/aam.json.gz
708,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/708/aam.json.gz
709,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/709/aam.json.gz
710,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/710/aam.json.gz
711,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/711/aam.json.gz
712,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/712/aam.json.gz
714,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/714/aam.json.gz
715,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/715/aam.json.gz
716,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/716/aam.json.gz
717,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/717/aam.json.gz
718,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/718/aam.json.gz
719,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/719/aam.json.gz
720,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/720/aam.json.gz
721,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/721/aam.json.gz
722,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/722/aam.json.gz
723,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/723/aam.json.gz
724,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/724/aam.json.gz
725,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/725/aam.json.gz
726,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/726/aam.json.gz
727,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/727/aam.json.gz
728,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/728/aam.json.gz
729,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/729/aam.json.gz
730,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/730/aam.json.gz
731,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/731/aam.json.gz
732,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/732/aam.json.gz
733,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/733/aam.json.gz
734,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/734/aam.json.gz
735,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/735/aam.json.gz
736,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/736/aam.json.gz
737,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/737/aam.json.gz
738,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/738/aam.json.gz
739,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/739/aam.json.gz
740,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/740/aam.json.gz
741,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/741/aam.json.gz
742,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/742/aam.json.gz
743,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/743/aam.json.gz
744,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/744/aam.json.gz
745,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/745/aam.json.gz
746,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/746/aam.json.gz
747,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/747/aam.json.gz
748,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/748/aam.json.gz
749,not_recovered,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/749/aam.json.gz
750,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/750/aam.json.gz
751,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/751/aam.json.gz
752,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/752/aam.json.gz
753,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/753/aam.json.gz
754,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/754/aam.json.gz
755,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/755/aam.json.gz
756,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/756/aam.json.gz
757,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/757/aam.json.gz
758,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/758/aam.json.gz
759,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/759/aam.json.gz
760,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/760/aam.json.gz
761,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/761/aam.json.gz
762,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/762/aam.json.gz
763,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/763/aam.json.gz
764,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/764/aam.json.gz
765,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/765/aam.json.gz
766,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/766/aam.json.gz
767,recovered,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/767/aam.json.gz
768,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_completion_20260906/768/aam.json.gz
769,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/769/aam.json.gz
770,recovered,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/770/aam.json.gz
